,path,label,youtube title,youtube url
50,training/460/4.wav,0,U.S. Marines Conduct Jungle Warfare Operations,https://www.youtube.com/watch?v=Dumo2etHkIk
51,training/460/5.wav,2,U.S. Marines Conduct Jungle Warfare Operations,https://www.youtube.com/watch?v=Dumo2etHkIk
52,training/460/6.wav,2,U.S. Marines Conduct Jungle Warfare Operations,https://www.youtube.com/watch?v=Dumo2etHkIk
53,training/460/7.wav,2,U.S. Marines Conduct Jungle Warfare Operations,https://www.youtube.com/watch?v=Dumo2etHkIk
54,training/460/8.wav,0,U.S. Marines Conduct Jungle Warfare Operations,https://www.youtube.com/watch?v=Dumo2etHkIk
55,training/460/9.wav,0,U.S. Marines Conduct Jungle Warfare Operations,https://www.youtube.com/watch?v=Dumo2etHkIk
56,training/395/0.wav,3,Army Fires Latest Version Of M-1 Abrams Tank • M1A2 SEPV3,https://www.youtube.com/watch?v=2TYNQ-iG9x0
57,training/395/1.wav,4,Army Fires Latest Version Of M-1 Abrams Tank • M1A2 SEPV3,https://www.youtube.com/watch?v=2TYNQ-iG9x0
58,training/395/10.wav,4,Army Fires Latest Version Of M-1 Abrams Tank • M1A2 SEPV3,https://www.youtube.com/watch?v=2TYNQ-iG9x0
59,training/395/2.wav,4,Army Fires Latest Version Of M-1 Abrams Tank • M1A2 SEPV3,https://www.youtube.com/watch?v=2TYNQ-iG9x0
60,training/395/3.wav,4,Army Fires Latest Version Of M-1 Abrams Tank • M1A2 SEPV3,https://www.youtube.com/watch?v=2TYNQ-iG9x0
61,training/395/4.wav,3,Army Fires Latest Version Of M-1 Abrams Tank • M1A2 SEPV3,https://www.youtube.com/watch?v=2TYNQ-iG9x0
62,training/395/5.wav,3,Army Fires Latest Version Of M-1 Abrams Tank • M1A2 SEPV3,https://www.youtube.com/watch?v=2TYNQ-iG9x0
63,training/395/6.wav,4,Army Fires Latest Version Of M-1 Abrams Tank • M1A2 SEPV3,https://www.youtube.com/watch?v=2TYNQ-iG9x0
64,training/395/7.wav,3,Army Fires Latest Version Of M-1 Abrams Tank • M1A2 SEPV3,https://www.youtube.com/watch?v=2TYNQ-iG9x0
65,training/395/8.wav,3,Army Fires Latest Version Of M-1 Abrams Tank • M1A2 SEPV3,https://www.youtube.com/watch?v=2TYNQ-iG9x0
66,training/395/9.wav,4,Army Fires Latest Version Of M-1 Abrams Tank • M1A2 SEPV3,https://www.youtube.com/watch?v=2TYNQ-iG9x0
67,training/307/0.wav,6,"Fighting Eagles, USAF. F-22 Raptor stealth fighters taxi and take off.",https://www.youtube.com/watch?v=_w-fko7KHkA
68,training/307/1.wav,6,"Fighting Eagles, USAF. F-22 Raptor stealth fighters taxi and take off.",https://www.youtube.com/watch?v=_w-fko7KHkA
69,training/307/10.wav,6,"Fighting Eagles, USAF. F-22 Raptor stealth fighters taxi and take off.",https://www.youtube.com/watch?v=_w-fko7KHkA
70,training/307/11.wav,6,"Fighting Eagles, USAF. F-22 Raptor stealth fighters taxi and take off.",https://www.youtube.com/watch?v=_w-fko7KHkA
71,training/307/12.wav,6,"Fighting Eagles, USAF. F-22 Raptor stealth fighters taxi and take off.",https://www.youtube.com/watch?v=_w-fko7KHkA
72,training/307/13.wav,6,"Fighting Eagles, USAF. F-22 Raptor stealth fighters taxi and take off.",https://www.youtube.com/watch?v=_w-fko7KHkA
73,training/307/2.wav,6,"Fighting Eagles, USAF. F-22 Raptor stealth fighters taxi and take off.",https://www.youtube.com/watch?v=_w-fko7KHkA
74,training/307/3.wav,6,"Fighting Eagles, USAF. F-22 Raptor stealth fighters taxi and take off.",https://www.youtube.com/watch?v=_w-fko7KHkA
75,training/307/4.wav,6,"Fighting Eagles, USAF. F-22 Raptor stealth fighters taxi and take off.",https://www.youtube.com/watch?v=_w-fko7KHkA
76,training/307/5.wav,6,"Fighting Eagles, USAF. F-22 Raptor stealth fighters taxi and take off.",https://www.youtube.com/watch?v=_w-fko7KHkA
77,training/307/6.wav,6,"Fighting Eagles, USAF. F-22 Raptor stealth fighters taxi and take off.",https://www.youtube.com/watch?v=_w-fko7KHkA
78,training/307/7.wav,6,"Fighting Eagles, USAF. F-22 Raptor stealth fighters taxi and take off.",https://www.youtube.com/watch?v=_w-fko7KHkA
79,training/307/8.wav,6,"Fighting Eagles, USAF. F-22 Raptor stealth fighters taxi and take off.",https://www.youtube.com/watch?v=_w-fko7KHkA
80,training/307/9.wav,6,"Fighting Eagles, USAF. F-22 Raptor stealth fighters taxi and take off.",https://www.youtube.com/watch?v=_w-fko7KHkA
81,training/239/0.wav,4,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
82,training/239/1.wav,3,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
83,training/239/10.wav,3,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
84,training/239/11.wav,4,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
85,training/239/12.wav,3,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
86,training/239/13.wav,4,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
87,training/239/14.wav,4,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
88,training/239/15.wav,4,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
89,training/239/16.wav,3,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
90,training/239/17.wav,3,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
91,training/239/18.wav,3,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
92,training/239/2.wav,4,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
93,training/239/3.wav,4,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
94,training/239/4.wav,4,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
95,training/239/5.wav,1,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
96,training/239/6.wav,4,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
97,training/239/7.wav,3,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
98,training/239/8.wav,3,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
99,training/239/9.wav,3,M1A1 Abrams Tank • Live Fire Exercise With GoPro View,https://www.youtube.com/watch?v=tjEkBIrfim0
100,training/160/0.wav,2,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
101,training/160/1.wav,2,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
102,training/160/10.wav,0,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
103,training/160/11.wav,0,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
104,training/160/12.wav,0,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
105,training/160/13.wav,0,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
106,training/160/14.wav,2,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
107,training/160/15.wav,2,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
108,training/160/16.wav,2,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
109,training/160/17.wav,1,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
110,training/160/18.wav,1,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
111,training/160/19.wav,1,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
112,training/160/2.wav,2,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
113,training/160/3.wav,0,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
114,training/160/4.wav,1,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
115,training/160/5.wav,1,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
116,training/160/6.wav,0,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
117,training/160/7.wav,0,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
118,training/160/8.wav,1,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
119,training/160/9.wav,1,"Special Reaction Team Marines: SESAMS Tactic Based Training Range SRT - Combat Town, Okinawa, Japan",https://www.youtube.com/watch?v=Xg77md8fw8Y
120,training/303/0.wav,5,U.S. Army and ROKA: Tanks and Artillery Firepower in Joint Exercises,https://www.youtube.com/watch?v=VDnGWdGH4kk&t=281s
121,training/303/1.wav,4,U.S. Army and ROKA: Tanks and Artillery Firepower in Joint Exercises,https://www.youtube.com/watch?v=VDnGWdGH4kk&t=281s
122,training/303/2.wav,3,U.S. Army and ROKA: Tanks and Artillery Firepower in Joint Exercises,https://www.youtube.com/watch?v=VDnGWdGH4kk&t=281s
123,training/303/3.wav,3,U.S. Army and ROKA: Tanks and Artillery Firepower in Joint Exercises,https://www.youtube.com/watch?v=VDnGWdGH4kk&t=281s
124,training/303/4.wav,4,U.S. Army and ROKA: Tanks and Artillery Firepower in Joint Exercises,https://www.youtube.com/watch?v=VDnGWdGH4kk&t=281s
125,training/303/5.wav,4,U.S. Army and ROKA: Tanks and Artillery Firepower in Joint Exercises,https://www.youtube.com/watch?v=VDnGWdGH4kk&t=281s
126,training/303/6.wav,4,U.S. Army and ROKA: Tanks and Artillery Firepower in Joint Exercises,https://www.youtube.com/watch?v=VDnGWdGH4kk&t=281s
127,training/303/7.wav,4,U.S. Army and ROKA: Tanks and Artillery Firepower in Joint Exercises,https://www.youtube.com/watch?v=VDnGWdGH4kk&t=281s
128,training/303/8.wav,3,U.S. Army and ROKA: Tanks and Artillery Firepower in Joint Exercises,https://www.youtube.com/watch?v=VDnGWdGH4kk&t=281s
129,training/359/0.wav,6,"US Air Force, NATO. Powerful F-15E Strike Eagles during training flights in the UK.",https://www.youtube.com/watch?v=j6mS_JeFChk
130,training/359/1.wav,6,"US Air Force, NATO. Powerful F-15E Strike Eagles during training flights in the UK.",https://www.youtube.com/watch?v=j6mS_JeFChk
131,training/359/2.wav,6,"US Air Force, NATO. Powerful F-15E Strike Eagles during training flights in the UK.",https://www.youtube.com/watch?v=j6mS_JeFChk
132,training/359/3.wav,6,"US Air Force, NATO. Powerful F-15E Strike Eagles during training flights in the UK.",https://www.youtube.com/watch?v=j6mS_JeFChk
133,training/359/4.wav,6,"US Air Force, NATO. Powerful F-15E Strike Eagles during training flights in the UK.",https://www.youtube.com/watch?v=j6mS_JeFChk
134,training/065/0.wav,4,PzH 2000 Howitzer Inside & Outside View - Live Fire,https://www.youtube.com/watch?v=xq3vBB7dNws
135,training/065/1.wav,3,PzH 2000 Howitzer Inside & Outside View - Live Fire,https://www.youtube.com/watch?v=xq3vBB7dNws
136,training/065/2.wav,3,PzH 2000 Howitzer Inside & Outside View - Live Fire,https://www.youtube.com/watch?v=xq3vBB7dNws
137,training/065/3.wav,3,PzH 2000 Howitzer Inside & Outside View - Live Fire,https://www.youtube.com/watch?v=xq3vBB7dNws
138,training/065/4.wav,3,PzH 2000 Howitzer Inside & Outside View - Live Fire,https://www.youtube.com/watch?v=xq3vBB7dNws
139,training/075/0.wav,5,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
140,training/075/1.wav,5,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
141,training/075/10.wav,3,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
142,training/075/11.wav,3,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
143,training/075/12.wav,1,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
144,training/075/13.wav,3,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
145,training/075/14.wav,0,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
146,training/075/15.wav,5,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
147,training/075/16.wav,5,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
148,training/075/17.wav,5,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
149,training/075/18.wav,5,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
150,training/075/2.wav,5,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
151,training/075/3.wav,5,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
152,training/075/4.wav,5,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
153,training/075/5.wav,3,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
154,training/075/6.wav,5,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
155,training/075/7.wav,5,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
156,training/075/8.wav,5,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
157,training/075/9.wav,5,Best of AH-64 Apache Attack Helicopter - Aerial Gunnery & Maintenance [Training Video],https://www.youtube.com/watch?v=UaKBbJcLBi8
158,training/456/0.wav,4,NATO. AMX-56 Leclerc tanks and French marines train in Latvia.,https://www.youtube.com/watch?v=FeLFbSJh488
159,training/456/1.wav,3,NATO. AMX-56 Leclerc tanks and French marines train in Latvia.,https://www.youtube.com/watch?v=FeLFbSJh488
160,training/456/2.wav,3,NATO. AMX-56 Leclerc tanks and French marines train in Latvia.,https://www.youtube.com/watch?v=FeLFbSJh488
161,training/456/3.wav,3,NATO. AMX-56 Leclerc tanks and French marines train in Latvia.,https://www.youtube.com/watch?v=FeLFbSJh488
162,training/456/4.wav,4,NATO. AMX-56 Leclerc tanks and French marines train in Latvia.,https://www.youtube.com/watch?v=FeLFbSJh488
163,training/456/5.wav,4,NATO. AMX-56 Leclerc tanks and French marines train in Latvia.,https://www.youtube.com/watch?v=FeLFbSJh488
164,training/186/0.wav,5,Special Operations Forces Training in Extreme Cold . US-lead Exercise 'Combined Resolve XV'  2021,https://www.youtube.com/watch?v=GjT9m2i4bUg
165,training/186/1.wav,5,Special Operations Forces Training in Extreme Cold . US-lead Exercise 'Combined Resolve XV'  2021,https://www.youtube.com/watch?v=GjT9m2i4bUg
166,training/186/10.wav,2,Special Operations Forces Training in Extreme Cold . US-lead Exercise 'Combined Resolve XV'  2021,https://www.youtube.com/watch?v=GjT9m2i4bUg
167,training/186/11.wav,0,Special Operations Forces Training in Extreme Cold . US-lead Exercise 'Combined Resolve XV'  2021,https://www.youtube.com/watch?v=GjT9m2i4bUg
168,training/186/12.wav,4,Special Operations Forces Training in Extreme Cold . US-lead Exercise 'Combined Resolve XV'  2021,https://www.youtube.com/watch?v=GjT9m2i4bUg
169,training/186/2.wav,5,Special Operations Forces Training in Extreme Cold . US-lead Exercise 'Combined Resolve XV'  2021,https://www.youtube.com/watch?v=GjT9m2i4bUg
170,training/186/3.wav,5,Special Operations Forces Training in Extreme Cold . US-lead Exercise 'Combined Resolve XV'  2021,https://www.youtube.com/watch?v=GjT9m2i4bUg
171,training/186/4.wav,5,Special Operations Forces Training in Extreme Cold . US-lead Exercise 'Combined Resolve XV'  2021,https://www.youtube.com/watch?v=GjT9m2i4bUg
172,training/186/5.wav,5,Special Operations Forces Training in Extreme Cold . US-lead Exercise 'Combined Resolve XV'  2021,https://www.youtube.com/watch?v=GjT9m2i4bUg
173,training/186/6.wav,5,Special Operations Forces Training in Extreme Cold . US-lead Exercise 'Combined Resolve XV'  2021,https://www.youtube.com/watch?v=GjT9m2i4bUg
174,training/186/7.wav,5,Special Operations Forces Training in Extreme Cold . US-lead Exercise 'Combined Resolve XV'  2021,https://www.youtube.com/watch?v=GjT9m2i4bUg
175,training/186/8.wav,5,Special Operations Forces Training in Extreme Cold . US-lead Exercise 'Combined Resolve XV'  2021,https://www.youtube.com/watch?v=GjT9m2i4bUg
176,training/186/9.wav,2,Special Operations Forces Training in Extreme Cold . US-lead Exercise 'Combined Resolve XV'  2021,https://www.youtube.com/watch?v=GjT9m2i4bUg
177,training/374/0.wav,3,Powerful US and German Army Tanks in Action: NATO Live Fire Exercise in Poland,https://www.youtube.com/watch?v=Uu6nSOOZA4Y&t=194s
178,training/374/1.wav,3,Powerful US and German Army Tanks in Action: NATO Live Fire Exercise in Poland,https://www.youtube.com/watch?v=Uu6nSOOZA4Y&t=194s
179,training/374/10.wav,3,Powerful US and German Army Tanks in Action: NATO Live Fire Exercise in Poland,https://www.youtube.com/watch?v=Uu6nSOOZA4Y&t=194s
180,training/374/11.wav,4,Powerful US and German Army Tanks in Action: NATO Live Fire Exercise in Poland,https://www.youtube.com/watch?v=Uu6nSOOZA4Y&t=194s
181,training/374/12.wav,4,Powerful US and German Army Tanks in Action: NATO Live Fire Exercise in Poland,https://www.youtube.com/watch?v=Uu6nSOOZA4Y&t=194s
182,training/374/13.wav,4,Powerful US and German Army Tanks in Action: NATO Live Fire Exercise in Poland,https://www.youtube.com/watch?v=Uu6nSOOZA4Y&t=194s
183,training/374/14.wav,4,Powerful US and German Army Tanks in Action: NATO Live Fire Exercise in Poland,https://www.youtube.com/watch?v=Uu6nSOOZA4Y&t=194s
